NR-AR,NR-AR-LBD,NR-AhR,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NR-Aromatase,standardised_smiles,Identifier
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,C=C(C)C(=O)OCC(CC)CCCC,"['NCGC00259085-01', 'NCGC00257177-01']"
,,,,,,0.0,,0.0,,,,C=C(C)C(=O)OCC(O)CO,['NCGC00262962-01']
0.0,0.0,,,0.0,,,,,1.0,,,C=C(C)C(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COC(=O)C(=C)C)cc2)cc1,['NCGC00256180-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCC1CCCO1,['NCGC00255107-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCC1CO1,"['NCGC00259045-01', 'NCGC00256974-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,C=C(C)C(=O)OCCC(C)OC(=O)C(=C)C,['NCGC00256078-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,['NCGC00254245-01']
,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C=C(C)C(=O)OCCCC,['NCGC00257715-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCCCCCC,"['NCGC00257213-01', 'NCGC00259229-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,C=C(C)C(=O)OCCCCCCCC(C)C,['NCGC00257975-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,C=C(C)C(=O)OCCCCCCCCCC,['NCGC00257865-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCCCCCCCCCCCC,"['NCGC00257059-01', 'NCGC00259452-01']"
1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCCCCCCCCCCCCC,['NCGC00258218-01']
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCCCCCCCCCCCCCCCCCC,['NCGC00260309-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCCCCCCCCCCOC(=O)C(=C)C,['NCGC00256069-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C=C(C)C(=O)OCCCCCCOC(=O)C(=C)C,['NCGC00255742-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C=C(C)C(=O)OCCCCOC(=O)C(=C)C,['NCGC00256263-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,C=C(C)C(=O)OCCC[Si](Cl)(Cl)Cl,['NCGC00260116-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCCC[Si](OC)(OC)OC,"['NCGC00259288-01', 'NCGC00257482-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCCN(C)C,['NCGC00259243-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCCN(CC)CC,['NCGC00258317-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCCNC(C)(C)C,['NCGC00256136-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCCO,['NCGC00257969-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCCOC(=O)C(=C)C,"['NCGC00257144-01', 'NCGC00259463-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCCOC(=O)CC(C)=O,['NCGC00255081-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCCOC1CC2CC1C1C=CCC21,['NCGC00254736-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,C=C(C)C(=O)OCCOCC,['NCGC00260360-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C=C(C)C(=O)OCCOCCOC(=O)C(=C)C,['NCGC00256100-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,"['NCGC00259787-01', 'NCGC00257499-01']"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,C=C(C)C(=O)OCCOCCOCCOCCOC(=O)C(=C)C,['NCGC00254858-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCCOP([O])(=O)OCCOC(=O)C(=C)C,['NCGC00256251-01']
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCCO[P](=O)(=O)O,['NCGC00256268-01']
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,C=C(C)C(=O)OCCOc1ccccc1,['NCGC00254955-01']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCC[N+](C)(C)C,['NCGC00260113-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(=O)OCc1ccccc1,['NCGC00255191-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(O)=NCCCN(C)C,['NCGC00255635-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C(O)=NCCC[N+](C)(C)C,['NCGC00256264-01']
0.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,,C=C(C)C(O)=Nc1ccc(Cl)c(Cl)c1,"['NCGC00259066-01', 'NCGC00256546-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C1C=CC(C(=O)O)CC1,['NCGC00261686']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C1C=CC(C)C(=O)C1,"['NCGC00258992-01', 'NCGC00256915-01', 'NCGC00256315-01', 'NCGC00254833-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C1CC=C(C)C(O)C1,['NCGC00257729-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C1CC=C(C)C(OC(C)=O)C1,"['NCGC00256971-01', 'NCGC00259277-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C1CC=C(C)CC1,"['NCGC00259367-01', 'NCGC00256073-01', 'NCGC00257291-01', 'NCGC00257954-01']"
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,C=C(C)C1CC=C(C=O)CC1,['NCGC00254872-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C=C(C)C1CC=C2CC(=O)CC(C)C2(C)C1,['NCGC00256230-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C1CCC(C)(O)CC1,['NCGC00255487-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)C1CCC(C)CC1O,"['NCGC00256836-01', 'NCGC00356973']"
0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,C=C(C)C1CCC2=CCCC(C)C2(C)C1,['NCGC00256249-01']
0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,"['NCGC00017358-15', 'NCGC00254603-01', 'NCGC00017358-05', 'NCGC00259453-01']"
0.0,,1.0,,,,1.0,0.0,0.0,1.0,1.0,0.0,C=C(C)C=Cc1c(O)c(O)c2ccccc2c1O,['NCGC00260494-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)CC(C)(C)C,"['NCGC00257989-01', 'NCGC00260103-01']"
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)CCCC,['NCGC00357092']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)CCCC(C)CCO,['NCGC00256691-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,C=C(C)CCO,['NCGC00357042']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)CCl,"['NCGC00259189-01', 'NCGC00257307-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],['NCGC00254983-01']
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)CNCC,"['NCGC00259635-01', 'NCGC00257278-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)CS(=O)(=O)O,['NCGC00256079-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)OC(C)=O,"['NCGC00259297-01', 'NCGC00257444-01']"
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)c1cccc(C(=C)C)c1,['NCGC00258238-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(C)c1ccccc1,['NCGC00257713-01']
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,C=C(C=CC)C1=C(C)CCCC1(C)C,['NCGC00357252']
0.0,0.0,0.0,0.0,,,1.0,0.0,1.0,0.0,1.0,,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,"['NCGC00016260-13', 'NCGC00016260-05', 'NCGC00258654-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(Cl)CCl,['NCGC00258194-01']
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,C=C(Cl)CSC(=S)N(CC)CC,['NCGC00257596-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C(Cl)Cl,['NCGC00257911-01']
0.0,0.0,0.0,0.0,,1.0,,1.0,,,1.0,,C=C(N=C(O)C(=C)N=C(O)c1csc(C2=NC3c4csc(n4)C4N=C(O)c5csc(n5)C(C(C)(O)C(C)O)N=C(O)C5CSC(=N5)C(=CC)N=C(O)C(C(C)O)N=C(O)c5csc(n5)C3(CC2)N=C(O)C(C)N=C(O)C(=C)N=C(O)C(C)N=C(O)C(C(C)CC)Nc2ccc3c(c2O)NC(=CC3C(C)O)C(=O)OC4C)n1)C(=N)O,['NCGC00016576-01']
0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,,0.0,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,"['NCGC00181016-04', 'NCGC00181016-01', 'NCGC00255426-01']"
0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(C)C(C)C)CC(O)CC1O,['NCGC00182058-03']
0.0,,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,,0.0,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(O)C2CC2)CC(O)CC1O,"['NCGC00167465-02', 'NCGC00167465-01']"
0.0,0.0,,,0.0,,,,,1.0,,0.0,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,['NCGC00161327-04']
0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)OCCC(C)(C)O)CC(O)CC1O,['NCGC00183596-01']
0.0,1.0,,,,,,,,0.0,1.0,,C=C1C(=O)OC2C1CCC(C)=CCCC1(C)OC21,['NCGC00016748-01']
0.0,0.0,,,,0.0,1.0,0.0,1.0,1.0,,,C=C1C(C)(C)C2(Cl)C(Cl)C1(Cl)C(Cl)(Cl)C2(Cl)Cl,['NCGC00258213-01']
0.0,,0.0,1.0,1.0,,1.0,0.0,1.0,1.0,,,C=C1C(CCl)(CCl)C2(Cl)C(Cl)C(Cl)C1(Cl)C2(Cl)Cl,['NCGC00258466-01']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,C=C1C(CO)C(O)CC1n1cnc2c(O)nc(=N)[nH]c21,['NCGC00164563-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C1C2CCC(C2)C1(C)C,"['NCGC00257126-01', 'NCGC00259563-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C1C2CCC3C2C(C)(C)CCCC13C,['NCGC00256076-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,"['NCGC00259601-01', 'NCGC00256446-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(O)C3,['NCGC00261759']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CC(OC2OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4O)C2OC2OC(CO)C(O)C(O)C2O)C1C3,['NCGC00258119-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,['NCGC00261398']
1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,C=C1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12,"['NCGC00271596-03', 'NCGC00095289-01']"
1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,C=C1CC2C3=CC(C)=C4CC(=O)CCC4(C)C3CCC2(C)C1(OC(C)=O)C(C)=O,"['NCGC00166298-02', 'NCGC00160544-01', 'NCGC00257329-01']"
1.0,1.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,C=C1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(C)=O,['NCGC00182066-02']
0.0,0.0,0.0,,0.0,,1.0,0.0,1.0,0.0,,0.0,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,"['NCGC00259897-01', 'NCGC00166307-01', 'NCGC00256529-01']"
0.0,0.0,0.0,,0.0,,,0.0,,1.0,,0.0,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCC(O)C(C)(C)O,['NCGC00161328-03']
0.0,0.0,0.0,,0.0,,,0.0,,1.0,,0.0,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)(C)O,['NCGC00161326-04']
0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,"['NCGC00159331-02', 'NCGC00260095-01']"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,"['NCGC00021666-04', 'NCGC00021666-03']"
0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,C=C1CCC2C(C)(CO)C(O)CCC2(C)C1C=CC1C(=O)OCC1O,['NCGC00095597-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C1CCC2CC1C2(C)C,"['NCGC00257583-01', 'NCGC00255060-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C1CCC2OC2(C)CCC2C1CC2(C)C,['NCGC00357089']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C1CCC=C(C)CCC2C1CC2(C)C,['NCGC00255159-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=C1c2cccc(O)c2C(=O)C2C(=O)C3(O)C(=O)C(C(=N)O)C(=O)C(N(C)C)C3C(O)C12,"['NCGC00179358-04', 'NCGC00016645-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC#N,"['NCGC00259625-01', 'NCGC00256349-01']"
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C=CC(=C)C,['NCGC00257621-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,C=CC(=C)CCC=C(C)C,['NCGC00254252-01']
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=C)CCC=C(C)CCC=C(C)C,['NCGC00357080']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=C)CCCC(C)(C)OC(C)=O,['NCGC00256724-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=N)O,"['NCGC00259076-01', 'NCGC00253932-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,C=CC(=O)CC,['NCGC00258190-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)CCCCC,['NCGC00256809-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)N(C)C,['NCGC00357041']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)N1CCOCC1,['NCGC00256280-01']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,C=CC(=O)O,"['NCGC00258017-01', 'NCGC00260301-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,C=CC(=O)OC,['NCGC00258553-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OC(C)(C)C,['NCGC00258669-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OC1CC2CCC1(C)C2(C)C,['NCGC00357170']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OCC,['NCGC00260062-01']
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OCC(Br)CBr,['NCGC00356995']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OCC(C)C,['NCGC00257738-01']
0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,,C=CC(=O)OCC(C)O,['NCGC00258729-01']
0.0,1.0,0.0,,1.0,1.0,,1.0,,,,,C=CC(=O)OCC(C)OCC(C)OCC(C)OC(=O)C=C,['NCGC00255375-01']
0.0,,,,1.0,,1.0,1.0,,1.0,,,C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,['NCGC00257300-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OCC(CC)CCCC,"['NCGC00256960-01', 'NCGC00259602-01']"
0.0,,,,1.0,1.0,,1.0,,,,,C=CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,['NCGC00255766-01']
0.0,,0.0,0.0,0.0,1.0,,0.0,,,,,C=CC(=O)OCC(O)COc1ccccc1,['NCGC00256048-01']
0.0,0.0,0.0,,0.0,0.0,1.0,,1.0,,1.0,,C=CC(=O)OCC1CC2CC1C1CCC(COC(=O)C=C)C21,['NCGC00256158-01']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OCC1CCCO1,['NCGC00256227-01']
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,,C=CC(=O)OCCC#N,['NCGC00255102-01']
0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OCCC(=O)O,"['NCGC00259785-01', 'NCGC00257334-01']"
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OCCCC,"['NCGC00258938-01', 'NCGC00256946-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OCCCCCC,['NCGC00255151-01']
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OCCCCCC(C)C,"['NCGC00259895-01', 'NCGC00254483-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OCCCCCCCC,['NCGC00256817-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OCCCCCCCC(C)C,"['NCGC00257121-01', 'NCGC00259410-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OCCCCCCCCCC,['NCGC00256210-01']
0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,,C=CC(=O)OCCCCCCOC(=O)C=C,"['NCGC00258901-01', 'NCGC00257183-01']"
0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,0.0,,C=CC(=O)OCCCCO,['NCGC00256652-01']
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,C=CC(=O)OCCCCOC(=O)C=C,['NCGC00254840-01']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OCCCl,['NCGC00260443-01']
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OCCN(C)C,['NCGC00257861-01']
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OCCN(CC)CC,['NCGC00357108']
0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OCCO,"['NCGC00258981-01', 'NCGC00256462-01']"
0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,,0.0,C=CC(=O)OCCOC(=O)C=C,['NCGC00256917-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OCCOC1C2CCC1C1CC=CC12,['NCGC00357132']
0.0,1.0,0.0,,,1.0,1.0,1.0,,0.0,0.0,,C=CC(=O)OCCOCC(CC)(COCCOC(=O)C=C)COCCOC(=O)C=C,['NCGC00257714-01']
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,0.0,0.0,,C=CC(=O)OCCOCCOC(=O)C=C,['NCGC00258640-01']
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,C=CC(=O)OCCOCCOCC,['NCGC00256257-01']
0.0,1.0,0.0,,0.0,1.0,1.0,1.0,,0.0,,,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,"['NCGC00260538-01', 'NCGC00260090-01']"
0.0,,0.0,,0.0,0.0,,0.0,1.0,,1.0,0.0,C=CC(=O)OCCOc1ccccc1,['NCGC00255604-01']
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,C=CC(=O)OCC[N+](C)(C)C,['NCGC00260117-01']
0.0,1.0,0.0,,1.0,1.0,,1.0,,0.0,,,C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,['NCGC00256218-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,C=CC(C)(C)C,"['NCGC00259805-01', 'NCGC00256997-01']"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(C)(C)CC(=O)OC,['NCGC00258022-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(C)(C)O,['NCGC00357265']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(C)(CCC=C(C)C)OC(=O)C(C)C,['NCGC00256753-01']
0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,,0.0,,C=CC(C)(CCC=C(C)C)OC(=O)C=Cc1ccccc1,['NCGC00256901-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(C)(CCC=C(C)C)OC(=O)CC,['NCGC00256878-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(C)(CCC=C(C)C)OC(=O)CC(C)C,['NCGC00256678-01']
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1,['NCGC00256750-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,['NCGC00258124-01']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C=CC(C)(CCC=C(C)C)OC(C)=O,"['NCGC00258858-01', 'NCGC00257047-01']"
