Molecule Name,NR-AR,NR-AR-LBD,NR-AhR,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NR-Aromatase,Smiles,source
NCGC00261920,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C[C@](CC1)(C(CC2)C(CC3)C1c(cc1)c3cc1OC)[C@H]2NCCCCCCN(C(C=C1)=O)C1=O,test
NCGC00261894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,C[C@](CC1)([C@@H](CC2)C(CC3)C1[C@]1(C)C3=Cc3nc4nc(cccc5)c5n4cc3C1)[C@@]2(C#N)O,test
NCGC00261759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C[C@](CCC1)([C@H](CC[C@](C2)(C(C3)=C)O)[C@]23CC2)[C@H]2[C@]1(C)C(O)=O,test
NCGC00261359,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,C[C@](Cc(cc1OCC(O)=O)c2c(Cl)c1Cl)(C1CCCC1)C2=O,test
NCGC00261208,0.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,C[C@]12c(cc(cc3)OC(Nc4ccccc4)=O)c3N(C)[C@H]1N(C)CC2,test
NCGC00261092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,C[N+](C)(CC1)CCC1OC(C(c1ccccc1)c1ccccc1)=O.[I-],test
NCGC00260861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C[N+](C)(CC1)[C@H]([C@@H](c2ccc3OCOc3c22)OC2=O)c2c1cc1OCOc1c2.[Br-],test
NCGC00261263,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,C[N+]1(C)CC(c(cc2)ccc2-c2ccc(C3(O)OCC[N+](C)(C)C3)cc2)(O)OCC1.[Br-].[Br-],test
NCGC00260926,0.0,,1.0,0.0,,,1.0,,1.0,,0.0,,C[n+](c1c(cc2OCOc2c2)c2ccc1c1ccc2OC)cc1c2OC.[Cl-],test
NCGC00261606,0.0,,0.0,,0.0,0.0,,,0.0,,,,Cc(cc(CCN1C(Nc(cc2)cnc2Oc2c(C)nccc2)=O)c1c1)c1Cl.Cl.Cl,test
NCGC00260895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc(cc(Cn1c(C[C@@H](C(O)=O)N(C2)C(C(c3ccccc3)c3ccccc3)=O)c2nc1)cc1)c1N.OC(C(F)(F)F)=O,test
NCGC00261331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc(cc1)cc2c1Nc(nccc1)c1N=C2N1CCN(C)CC1,test
NCGC00261703,0.0,,0.0,0.0,0.0,1.0,1.0,,,,0.0,,Cc(cc1)ccc1S(/C=C/C#N)(=O)=O,test
NCGC00260771,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Cc(cc1)ccc1S(O)(=O)=O.NC[C@H]([C@H]([C@H]1O)O)O[C@H]1n1c2ncnc(N)c2nc1,test
NCGC00261846,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,,Cc(cc1)nc(N=Nc2ccccc2)c1O,test
NCGC00260919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc(ccc([N+]([O-])=O)c1)c1S(N(C)C)(=O)=O,test
NCGC00261622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc(nc(c(COP([O-])([O-])=O)c1C=O)/N=N\c2cc(S([O-])(=O)=O)c(cc(cc3S([O-])(=O)=O)[N+]([O-])=O)c3c2)c1O.[Na+].[Na+].[Na+].[Na+],test
NCGC00261233,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,,0.0,1.0,Cc1c(C(c2c(Cc3ccccc3)cccc2)=O)c(C(OC)=O)c(C)[nH]1,test
NCGC00261124,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Cc1c(CC#N)n(cccc2OCc3ccccc3)c2n1,test
NCGC00260924,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Cc1c(CC(O)=O)c(cc(cc2)OC)c2n1Cc(cc1)ccc1Cl,test
NCGC00260877,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Cc1c(CC2=NCCN2)c(cccc2)c2s1.OC(C(O)=O)=O,test
NCGC00261498,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1c(CCN)c(cc(cc2)O)c2[nH]1.OC(/C=C\C(O)=O)=O,test
NCGC00261266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1c(C[C@@H](C(O)=O)N)c(O)no1.Br,test
NCGC00261216,0.0,1.0,1.0,1.0,,1.0,1.0,0.0,0.0,,1.0,1.0,Cc1c(cncc2)c2c(C)c2c1c(cccc1)c1[nH]2,test
NCGC00261654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cccc(C(NCN(CC2)CCN2c(cccc2)c2C#N)=O)c1.OC(/C=C\C(O)=O)=O,test
NCGC00261231,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,Cc1cnc(CS(c2nc(cc(cc3)OC)c3[n-]2)=[O-])c(C)c1OC.Cc1cnc(CS(c2nc(cc(cc3)OC)c3[n-]2)=[O-])c(C)c1OC.[Mg+4],test
NCGC00261854,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0,,Cc1cnc2n1c(Nc(nccc1)c1C(N)=O)nc(-c(cc1)cc(OC)c1OC)c2.Cl,test
NCGC00261465,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1nc(/N=N/c(cc2)ccc2C([O-])=O)c(COP([O-])([O-])=O)c(C=O)c1O.[Na+].[Na+].[Na+],test
NCGC00260836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1noc([C@H]2N(C)CCC2)c1.Cl,test
NCGC00261476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Clc(cc1)ccc1N1CCN(Cc2c[nH]c3c2cccn3)CC1.Cl,test
NCGC00261829,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,Clc(cc1)ccc1N1CCN(Cc2nn(cccc3)c3c2)CC1,test
NCGC00261137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Clc(cc1)nnc1N1CC(CC2)NC2C1.Cl.Cl,test
NCGC00260794,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,,Clc1nccc2c(cccc3)c3ccc12,test
NCGC00260772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cn1c(-c(cc2)ccc2S(O)(=O)=O)nc(N(C)C(N2CC=C)=O)c1C2=O,test
NCGC00261074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cn1c(C(N(C)C(N2)=O)=O)c2nc1,test
NCGC00261078,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,Cn1c(C(N(C)C(N2C)=O)=O)c2nc1/C=C/c1cccc(Cl)c1,test
NCGC00260967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cn1c(cccc2)c2c(C(OCC2CCN(CCNS(C)(=O)=O)CC2)=O)c1,test
NCGC00261442,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cn1cnc(CCN)c1.Cl.Cl,test
NCGC00261516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cn1cncc1,test
NCGC00261315,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Fc1ccc(CN(C2=NCCN2)c(c(Cl)ccc2)c2Cl)cc1.Cl,test
NCGC00261528,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,Fc1cccc(/C=N/N=C/c2cccc(F)c2)c1,test
NCGC00261832,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,N#C/C(/C(Nc1ccccc1)=O)=C\c(cc1)cc(O)c1O,test
NCGC00261946,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,N#C/C(/C(c(cc1)cc(O)c1O)=O)=C\c(cc1)cc(O)c1O,test
NCGC00260896,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,N/C(/NCc1ccccc1)=N\C(c(nc1Cl)c(N)nc1N)=O.Cl,test
NCGC00261902,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,1.0,0.0,N/C(/Sc(cccc1)c1N)=C(/C(/C#N)=C(/N)\Sc(cccc1)c1N)\C#N,test
NCGC00261174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC(CNCCC(c1ccccc1)c1ccccc1)=O,test
NCGC00261485,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,NC(COc(c(F)cc(SCCNS(c1ccccc1)(=O)=O)c1)c1F)=O,test
NCGC00261397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC(NC1=O)=NC(N2)=C1N=CC2=O,test
NCGC00261225,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC(N[C@@H](CCC(O)=O)C(O)=O)=N,test
NCGC00261244,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,NC(Nc(cc1)cc2c1[nH]c([C@@H]([C@]1(CCN(CC3CC3)[C@@H]3C4)c5c4cc4)Oc5c4O)c2C[C@]13O)=N.OC(C(F)(F)F)=O.OC(C(F)(F)F)=O,test
NCGC00260885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC(c(c([N+]([O-])=O)c1)cc(N2CC2)c1[N+]([O-])=O)=O,test
NCGC00261386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC(c(cc1)cc2c1[nH]cc2)=O,test
NCGC00260755,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,NC(c(cc1)ccc1N)=N.Cl.Cl,test
NCGC00261728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC(c(cc1)ccc1OC[C@H](CN(CC1)CC=C1c(cc1)ccc1F)O)=O.Cl,test
NCGC00261374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC(c1ccc(CS(F)(=O)=O)cc1)=N.Cl,test
NCGC00261143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NCCCCCCCCCCN,test
NCGC00260745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NCCCCNC(N)=N.OS(O)(=O)=O,test
NCGC00261762,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,NCCCNCCCCNCCCN.Cl.Cl.Cl.Cl,test
NCGC00260765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NCCCP(O)(O)=O,test
NCGC00261712,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,NCCNS(c1c(cccc2Cl)c2ccc1)(=O)=O.Cl,test
NCGC00260763,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NCCSC(N)=N.Br.Br,test
NCGC00261258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NCC[S@](O)=O,test
NCGC00261292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NCCc1c[nH]c(cc2)c1cc2O.Cl,test
NCGC00260746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NCCc1c[nH]c2c1cccc2.Cl,test
NCGC00261027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC[C@@H](C1CCCCCCC1)O.Cl,test
NCGC00261652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC[C@@H](CP(O)(O)=O)c(cc1)ccc1Cl,test
NCGC00260814,0.0,,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,,NC[C@@H](c(cc1)c(C2)c(O)c1O)O[C@@H]2C1(CC(C2)C3)CC3CC2C1.Cl,test
NCGC00261919,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NC[C@@H](c(cc1)c(C2)c(O)c1O)O[C@@H]2c1ccccc1.Cl,test
NCGC00260764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC[C@](CS(O)(=O)=O)(c(cc1)ccc1Cl)O,test
NCGC00261276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NCc1cc(O)no1.Br,test
NCGC00261253,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,NNC(c(cc1)ccc1O)=O,test
NCGC00261855,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,,NS(C#Cc1ccccc1)(=O)=O,test
NCGC00260709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,N[C@@H](CCC(N[C@@H](CSCC(c(cc1)ccc1N=[N+]=[N-])=O)C(NCC(O)=O)=O)=O)C(O)=O,test
NCGC00261502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N[C@@H](CCC(N[C@H](CSN=O)C(NCC(O)=O)=O)=O)C(O)=O,test
NCGC00260776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N[C@@H](CCCC(O)=O)C(O)=O,test
NCGC00260819,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,N[C@@H](CCN1O)C1=O,test
NCGC00261175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N[C@@H](CCONC(N)=N)C(O)=O,test
NCGC00260749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N[C@@H](CCP(O)(O)=O)C(O)=O,test
NCGC00261100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,N[C@@H](CCc1c2)Cc1cc(O)c2O.Br,test
NCGC00261724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N[C@@H](CN(C(N1)=O)OC1=O)C(O)=O,test
NCGC00261923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N[C@@H](CN(C=CC1=O)C=C1O)C(O)=O,test
NCGC00260752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N[C@@H](CP(O)(O)=O)C(O)=O,test
NCGC00261318,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,N[C@@H](Cc(cc(c(O)c1)O)c1O)C(O)=O,test
NCGC00261358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N[C@@H](Cc(cc1)cc(I)c1O)C(O)=O,test
NCGC00261249,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N[C@@H]([C@@H](C(O)=O)O)C(O)=O,test
NCGC00261059,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N[C@@H]([C@@H](C1)[C@H]1C(O)=O)C(O)=O,test
NCGC00261857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N[C@@H]([C@H](Cc1ccccc1)C(O)=O)C(O)=O,test
NCGC00260804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N[C@@](CC1)(C(O)=O)c(cc2)c1cc2C(O)=O,test
NCGC00261756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N[Ru](N)(N)(N)(N)O[Ru](N)([NH3+])([NH3+])([NH3+])O[Ru]([NH3+])([NH3+])([NH3+])([NH3+])[NH3+].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-],test
NCGC00261220,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N[S@@](Oc(cc(C(O)=O)c(NCc1ccco1)c1)c1Cl)=O,test
NCGC00260748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,Nc(c1cccc(C(N2)=O)c11)ccc1C2=O,test
NCGC00260838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nc(cc1)cc(Cl)c1N(C(c1c2cccc1)=O)C2=O,test
NCGC00261355,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,1.0,,Nc(cc1)ccc1-c1nc(ccc(-c2nc(cc(cc3)N)c3[nH]2)c2)c2[nH]1,test
NCGC00260697,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,Nc(nc1SCc(cc2)ccc2[N+]([O-])=O)nc2c1ncn2[C@@H]([C@@H]1O)O[C@H](CO)C1O,test
NCGC00261135,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,,,Nc1c(c(-c(cc2)ccc2Oc2ccccc2)cn2C3CCCC3)c2ncn1,test
NCGC00261661,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Nc1c2ncn([C@@H]([C@@H]3O)O[C@H](CO)C3O)c2nc(Nc2ccccc2)n1,test
NCGC00261444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nc1c2ncn([C@@H]([C@@H]3O)O[C@H](COP(CP(O)(OP([O-])([O-])=O)=O)(O)=O)C3O)c2ncn1.[Li+].[Li+],test
NCGC00261038,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Nc1c2ncn([C@@H]([C@@H]3O)O[C@H](COP([O-])(OP([O-])(OP([O-])([O-])=O)=O)=O)C3O)c2nc(Cl)n1.[Na+].[Na+].[Na+].[Na+],test
NCGC00261897,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,Nc1nc(N)nc(OCC2CCCCC2)c1N=O,test
NCGC00260741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nn1nnc2c1cccc2,test
NCGC00261458,0.0,,1.0,0.0,,,1.0,1.0,,,,,O/N=C(/c(cccc1)c1N1)\C1=C(\c(ccc(Br)c1)c1N1)/C1=O,test
NCGC00261632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,O=C(/C(/S1)=C/c2cc3nccnc3cc2)NC1=O,test
NCGC00261612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=C(C1(CCCCC1)c1ccccc1)OCCN1CCOCC1.Cl,test
NCGC00261515,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,O=C(C1C2C3OC1CC3)OC2=O,test
NCGC00261259,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,0.0,,1.0,O=C(C1CC1)c(cc1)ccc1OCCCc1c[nH]cn1.Cl,test
NCGC00261685,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,O=C(CCCCCN(CC1)CCN1c(cccc1)c1-c1ccccc1)N[C@@H](CCC1)c2c1cccc2.Cl,test
NCGC00261031,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,O=C(CCCN(CC1)C=C[C@H]1N(c(cccc1)c1N1)C1=O)c(cc1)ccc1F,test
NCGC00260975,0.0,,,0.0,0.0,,,,0.0,1.0,1.0,,O=C(CCl)[C@H](Cc1ccccc1)NC(OCc1ccccc1)=O,test
NCGC00261055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,O=C([C@@H](C=CC=C1)C1=N1)N(CCN(CC2)CCC2=C(c(cc2)ccc2F)c(cc2)ccc2F)C1=S,test
NCGC00261127,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,O=C(c1c2cccc1)OC(Cl)=C2Cl,test
NCGC00260843,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,O=C(c1nc2ccccc2nc1N1)NC1=O,test
NCGC00260894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,O=S(c1c(cccc2Cl)c2ccc1)(N1CCNCCC1)=O.Cl,test
NCGC00261326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,O=S(c1c(cccc2I)c2ccc1)(N1CCNCCC1)=O.Cl,test
NCGC00261265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,O=S(c1cccc2ncccc12)(N1CCNCC1)=O.Cl,test
NCGC00261490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OC(/C(/c1ccccc1)=C/c1c(C(O)=O)[nH]c2cc(Cl)cc(Cl)c12)=O,test
NCGC00261599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OC(/C=C/C(O)=O)=O.OC(/C=C/C(O)=O)=O.OC(/C=C/C(O)=O)=O.O=C1N(CC#CCN2CCCC2)CCC1.O=C1N(CC#CCN2CCCC2)CCC1,test
NCGC00261899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,OC(/C=C\C(O)=O)=O.S=C(NC1CCCCC1)N(CC1)CCC1c1c[nH]cn1,test
NCGC00260983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OC(C(NC(C(O)=O)=C1)=CC1=O)=O,test
NCGC00261437,0.0,,0.0,,0.0,0.0,0.0,,,1.0,,,OC(C(O)=O)=O.Ic1c(CNC2C(C(c3ccccc3)c3ccccc3)N3CCC2CC3)cccc1,test
NCGC00261256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OC(C1=CCCNC1)=O.Cl,test
NCGC00261319,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,OC(C=C(/C=C/c(cc1)cc(O)c1O)O1)=CC1=O,test
NCGC00261803,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OC(CCC(N(CCC1)[C@@H]1C(O)=O)=O)=O,test
NCGC00261099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OC(Cc(cc1)cc(O)c1O)=O,test
NCGC00261836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OC([C@@H]1CN(CCC=C(c2ccccc2)c2ccccc2)CCC1)=O.Cl,test
NCGC00260726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,OC([C@@H]1CNCCC1)=O,test
NCGC00260739,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,OC(c(cc(cc1)C(c(cc2)cc(C(O)=O)c2O)=C(C=C2)C=C(C(O)=O)C2=O)c1O)=O,test
NCGC00260756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OC(c1cc(cc(cc2)F)c2[nH]1)=O,test
NCGC00261401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OC(c1nc2ccccc2c(O)c1)=O,test
NCGC00261427,,,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0,,OC1(CCN(Cc2c[nH]c3c2cccc3)CC1)c(cc1)ccc1Cl,test
NCGC00261314,0.0,,,,0.0,,1.0,,1.0,1.0,,1.0,OCCSC(C(c(cccc1)c1C1=O)=O)=C1SCCO,test
NCGC00260941,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,OC[C@H]([C@H]([C@H]1O)O)O[C@@H]1n1c2ncnc(N[C@@H](CCC3)[C@H]3O)c2nc1,test
NCGC00261016,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,OC[C@H]([C@H]([C@H]1O)O)O[C@H]1n1c2ncnc(NC3CCCCC3)c2nc1,test
NCGC00261051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OC[C@H]([C@H]1O)NC[C@H]1O.Cl,test
NCGC00261288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OCc1c[nH]cn1.Cl,test
NCGC00261491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O[C@](C1)([C@@H](Cc2ccc3O)N(CC4CC4)CC4)[C@@]44c2c3O[C@H]4c2c1c(C[C@@]([C@@H](C1)N(CC3CC3)CC3)([C@@]33c4c1ccc(O)c4O[C@@H]31)O)c1[nH]2.Cl.Cl,test
NCGC00261195,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,Oc(c(Br)cc(C=C(c(cc(cc1)I)c1N1)C1=O)c1)c1Br,test
NCGC00261121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Oc(cc(CCNC[C@H]1c2ccccc2)c1c1)c1O.Cl,test
NCGC00260842,,,0.0,1.0,1.0,,,,0.0,1.0,,,Oc(cc(cc1)F)c1-c1ccc(/C=C(/C(N2)=O)\SC2=O)o1,test
NCGC00261425,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,Oc(cc1O)cc(OC(c(cc2O)cc(O)c2O)=C2O)c1C2=O,test
NCGC00260954,0.0,0.0,,,1.0,0.0,0.0,1.0,,,1.0,,Oc(ccc(/C=C/C(OCCc1ccccc1)=O)c1)c1O,test
NCGC00261792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Oc(ccc([C@@H](CNC1)c2c1scc2)c1)c1O.Br,test
NCGC00261957,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,Oc(ccc1ccccc11)c1SSc(c1ccccc1cc1)c1O,test
